OBJECTID,省,省代码,市,市代码,县,县代码,年度,县类型,市类型,省类型,x,y,县代码_,area,人口,标记,dem,road,resid_sum,gaia_sum,crop_sum,bare_sum,mj,resid_lv,crop_lv,gaia_lv,bare_lv,pop_lv,population,class,forest_sum,cfg_sum,gaia_resid,black_revise,forest_lv,cfg_lv,gaia_crop_sum,gaia_c_lv,geo_subdivision,peo_subdivision,pop,eco_subdivision,pl,geo_subdivision1,geo_subdivision2,worldpop,landscan,geo_subdivision3,geo_subdivision4,city_lv,town_lv,gj_lv,city_sum,town_sum,gj_sum,geo_subdivision6,lake_lv,black_revise1,Shape_Length,Shape_Area,区县,lake_sum,pop2010,pop2000
2630,云南省,530000,红河哈尼族彝族自治州,532500,开远市,532502,0,县级市,自治州,省,103.3919983,23.7255001,532502,1937.2900391,292039.000000000000000, ,1626.823032459999900,0.000000000000000,15808.000000000000000,14325.000000000000000,323333.000000000000000,0.000000000000000,1937.290169424968600,0.007343866800082,0.150209671310147,0.006654914721101,0.000000000000000,150.746142349095290,323031.000000000000000,2,1042721.000000000000000,0.000000000000000,0.000000000000000,5.600172589118749,0.484413216956475,0.000000000000000,0.000000000000000,0.006654914721101,6,7,292039.000000000000000,6.000000000000000,3,6.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,3,3.000000000000000,0.003494004441005,0.003849862359076,0.000000000000000,7521.000000000000000,8287.000000000000000,0.0000000,3.000000000000000,0.008589834079802,5.600172589118749,263454.255587742080000,1937290169.424968500000000,开远,18490.000000000000000,322693.000000000000000,292039.000000000000000
2631,云南省,530000,红河哈尼族彝族自治州,532500,泸西县,532527,0,县,自治州,省,103.7740021,24.5149994,532527,1647.1600342,365585.000000000000000, ,1839.423693740000100,0.000000000000000,47162.000000000000000,7538.000000000000000,746429.000000000000000,0.000000000000000,1647.156396754678100,0.025769080793135,0.407845070339240,0.004118725478535,0.000000000000000,221.948682832185940,389138.000000000000000,3,676688.000000000000000,0.000000000000000,0.000000000000000,0.752547539484879,0.369738936935355,0.000000000000000,0.000000000000000,0.004118725478535,6,7,365585.000000000000000,6.000000000000000,3,6.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,3,3.000000000000000,0.002370807886888,0.023398272906247,0.000000000000000,4339.000000000000000,42823.000000000000000,0.0000000,4.000000000000000,0.011940369843781,0.752547539484879,239232.846997882850000,1647156396.754678000000000,泸西,21853.000000000000000,400734.000000000000000,365585.000000000000000
2632,云南省,530000,红河哈尼族彝族自治州,532500,绿春县,532531,0,县,自治州,省,102.2379990,22.8759995,532531,3088.5500488,201256.000000000000000, ,1365.044055350000000,0.000000000000000,2139.000000000000000,510.000000000000000,418260.000000000000000,0.000000000000000,3088.550334063028500,0.000623302186970,0.121880492156126,0.000148613424663,0.000000000000000,65.161968178680368,210166.000000000000000,3,2036783.000000000000000,0.000000000000000,0.000000000000000,0.238005296220171,0.593516268481881,0.000000000000000,0.000000000000000,0.000148613424663,6,7,201256.000000000000000,6.000000000000000,4,6.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,2,2.000000000000000,0.000236324485102,0.000386977701868,0.000000000000000,811.000000000000000,1328.000000000000000,0.0000000,3.000000000000000,0.000303054826764,0.238005296220171,328665.047272773230000,3088550334.063028300000000,绿春,1040.000000000000000,222180.000000000000000,201256.000000000000000
2633,云南省,530000,红河哈尼族彝族自治州,532500,蒙自市,532503,0,县级市,自治州,省,103.4850006,23.3342991,532503,2162.8999023,340051.000000000000000, ,1655.815200000000000,0.000000000000000,37021.000000000000000,12184.000000000000000,623287.000000000000000,0.000000000000000,2162.899477100641000,0.015404735079924,0.259354720665592,0.005069860139213,0.000000000000000,157.219943295348880,585976.000000000000000,2,1129701.000000000000000,0.000000000000000,0.000000000000000,0.754544347824164,0.470077648483989,0.000000000000000,0.000000000000000,0.005069860139213,6,7,340051.000000000000000,6.000000000000000,3,6.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,3,3.000000000000000,0.001943224462420,0.011477923676957,0.001983586940547,4670.000000000000000,27584.000000000000000,4767.0000000,3.000000000000000,0.012416247266413,0.754544347824164,320815.471743114470000,2162899477.100640800000000,蒙自,29839.000000000000000,417156.000000000000000,340051.000000000000000
2634,云南省,530000,红河哈尼族彝族自治州,532500,弥勒市,532504,0,县级市,自治州,省,103.3820038,24.2217007,532504,3912.9399414,495642.000000000000000, ,1615.583587950000000,0.000000000000000,38075.000000000000000,13601.000000000000000,699075.000000000000000,2028.000000000000000,3912.944130601708400,0.008757481717873,0.160791504449692,0.003128312773337,0.000466452342058,126.667418212883160,538083.000000000000000,2,2150953.000000000000000,0.000000000000000,0.000000000000000,1.244560807957790,0.494732280328403,0.000000000000000,0.000000000000000,0.003128312773337,6,7,495642.000000000000000,6.000000000000000,3,6.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,2,2.000000000000000,0.001113689467576,0.007643792250297,0.000000000000000,4842.000000000000000,33233.000000000000000,0.0000000,3.000000000000000,0.005861705097308,1.244560807957790,389433.561675792210000,3912944130.601708400000000,弥勒,25485.000000000000000,539725.000000000000000,495642.000000000000000
2635,云南省,530000,红河哈尼族彝族自治州,532500,屏边苗族自治县,532523,0,自治县,自治州,省,103.7399979,23.0998993,532523,1846.1199951,149088.000000000000000, ,1372.095619409999900,0.000000000000000,3702.000000000000000,679.000000000000000,237751.000000000000000,101.000000000000000,1846.120568492392100,0.001804758092005,0.115905737745079,0.000331018569549,0.000049238402834,80.757480767406037,129448.000000000000000,3,899609.000000000000000,0.000000000000000,0.000000000000000,0.047086435241123,0.438567429062814,0.000000000000000,0.000000000000000,0.000331018569549,6,7,149088.000000000000000,6.000000000000000,4,6.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,2,2.000000000000000,0.000436808009302,0.001367950082703,0.000000000000000,896.000000000000000,2806.000000000000000,0.0000000,3.000000000000000,0.000000000000000,0.047086435241123,263311.878726306660000,1846120568.492392100000000,屏边苗族自治,0.000000000000000,153964.000000000000000,149088.000000000000000
2636,云南省,530000,红河哈尼族彝族自治州,532500,石屏县,532525,0,县,自治州,省,102.4449997,23.7420006,532525,3047.2900391,277580.000000000000000, ,1664.556149730000000,0.000000000000000,19635.000000000000000,5068.000000000000000,418702.000000000000000,0.000000000000000,3047.289693923029500,0.005799086983344,0.123661284344280,0.001496805339016,0.000000000000000,91.090771289167336,271951.000000000000000,3,1915605.000000000000000,0.000000000000000,0.000000000000000,0.468655914336457,0.565763179054135,0.000000000000000,0.000000000000000,0.001496805339016,6,7,277580.000000000000000,6.000000000000000,4,6.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,2,2.000000000000000,0.001043451709302,0.004589061041365,0.000166574232677,3533.000000000000000,15538.000000000000000,564.0000000,3.000000000000000,0.013084937596641,0.468655914336457,347615.989395795560000,3047289693.923029400000000,石屏,44304.000000000000000,299114.000000000000000,277580.000000000000000
2637,云南省,530000,红河哈尼族彝族自治州,532500,元阳县,532528,0,县,自治州,省,102.8109970,23.0659008,532528,2210.4299316,362950.000000000000000, ,1305.770440250000100,0.000000000000000,4021.000000000000000,1487.000000000000000,358792.000000000000000,813.000000000000000,2210.427600059772400,0.001637192814031,0.146085969692026,0.000605447827521,0.000331021576177,164.198826121853730,359155.000000000000000,3,1341101.000000000000000,0.000000000000000,0.000000000000000,0.044983084385212,0.546043501638682,0.000000000000000,0.000000000000000,0.000605447827521,6,7,362950.000000000000000,6.000000000000000,3,6.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,3,3.000000000000000,0.000178336347313,0.001458856466718,0.000000000000000,438.000000000000000,3583.000000000000000,0.0000000,3.000000000000000,0.000198694377828,0.044983084385212,341826.536368953060000,2210427600.059772500000000,元阳,488.000000000000000,396777.000000000000000,362950.000000000000000
2638,云南省,530000,昆明市,530100,安宁市,530181,0,县级市,地级市,省,102.3830032,24.8474998,530181,1299.4899902,295173.000000000000000, ,2017.888020830000000,0.000000000000000,16082.000000000000000,23755.000000000000000,384440.000000000000000,0.000000000000000,1299.489700876238400,0.011138061938738,0.266255225203848,0.016452223688267,0.000000000000000,227.145266387748650,483753.000000000000000,2,729422.000000000000000,0.000000000000000,0.000000000000000,9.802732013604221,0.505182652373950,0.000000000000000,0.000000000000000,0.016452223688267,6,7,295173.000000000000000,6.000000000000000,2,6.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,3,3.000000000000000,0.003263434140986,0.002748847645495,0.005125780152257,4712.000000000000000,3969.000000000000000,7401.0000000,3.000000000000000,0.004071674302813,9.802732013604221,258219.606582595440000,1299489700.876238300000000,安宁,5879.000000000000000,341341.000000000000000,295173.000000000000000
2639,云南省,530000,昆明市,530100,呈贡区,530114,0,市辖区,地级市,省,102.8539963,24.8673000,530114,498.5939941,180685.000000000000000, ,2011.409780779999900,0.000000000000000,26090.000000000000000,34193.000000000000000,147230.000000000000000,0.000000000000000,498.593756655538580,0.047094430089299,0.265761323957359,0.061720960062990,0.000000000000000,362.389042233507210,649501.000000000000000,1,121479.000000000000000,0.000000000000000,0.000000000000000,1.421266531637760,0.219278814596318,0.000000000000000,0.000000000000000,0.061720960062990,6,7,180685.000000000000000,6.000000000000000,1,6.000000000000000,3.000000000000000,0.000000000000000,0.000000000000000,4,4.000000000000000,0.005691404295575,0.032998592428612,0.008404433365112,3153.000000000000000,18281.000000000000000,4656.0000000,4.000000000000000,0.120898568190532,1.421266531637760,130817.946334803420000,498593756.655538560000000,呈贡,66977.000000000000000,310843.000000000000000,180685.000000000000000
2640,云南省,530000,昆明市,530100,东川区,530113,0,市辖区,地级市,省,103.0699997,26.1369991,530113,1864.5400391,275564.000000000000000, ,2197.360532149999900,0.000000000000000,15379.000000000000000,4961.000000000000000,254329.000000000000000,59924.000000000000000,1864.538222679039300,0.007423332140917,0.122762770015435,0.002394638841998,0.028924881670611,147.791945588122080,260744.000000000000000,1,582086.000000000000000,0.000000000000000,0.000000000000000,0.982322216172069,0.280968704894859,0.000000000000000,0.000000000000000,0.002394638841998,6,7,275564.000000000000000,6.000000000000000,3,6.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,2,2.000000000000000,0.002220386751299,0.004531519743737,0.000671425645882,4600.000000000000000,9388.000000000000000,1391.0000000,4.000000000000000,0.019593947694665,0.982322216172069,298727.367842534910000,1864538222.679039200000000,东川,40593.000000000000000,271917.000000000000000,275564.000000000000000
2641,云南省,530000,昆明市,530100,富民县,530124,0,县,地级市,省,102.5699997,25.3598995,530124,994.4439697,140046.000000000000000, ,2030.389029539999900,0.000000000000000,6091.000000000000000,1299.000000000000000,374311.000000000000000,0.000000000000000,994.443836675245850,0.005512527771180,0.338762072329354,0.001175631846128,0.000000000000000,140.828447115535110,149506.000000000000000,3,456301.000000000000000,0.000000000000000,0.000000000000000,1.042315283578313,0.412965347975231,0.000000000000000,0.000000000000000,0.001175631846128,6,7,140046.000000000000000,6.000000000000000,3,6.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,3,3.000000000000000,0.001899654538123,0.003612873233057,0.000000000000000,2099.000000000000000,3992.000000000000000,0.0000000,3.000000000000000,0.001068838499058,1.042315283578313,266480.649721179330000,994443836.675245880000000,富民,1181.000000000000000,145554.000000000000000,140046.000000000000000
2642,云南省,530000,昆明市,530100,官渡区,530111,0,市辖区,地级市,省,102.8840027,25.0611992,530111,637.0000000,1398305.000000000000000, ,2058.659658340000100,0.000000000000000,81219.000000000000000,84080.000000000000000,140261.000000000000000,0.000000000000000,637.000426039418580,0.114752119309262,0.198170957613815,0.118794348508634,0.000000000000000,2195.141287284144300,1602279.000000000000000,1,293977.000000000000000,0.000000000000000,0.000000000000000,14.993937073730528,0.415352119309262,0.000000000000000,0.000000000000000,0.118794348508634,6,7,1398305.000000000000000,6.000000000000000,1,6.000000000000000,3.000000000000000,0.000000000000000,0.000000000000000,5,4.000000000000000,0.059261538461538,0.039395133437991,0.016095447409733,41944.000000000000000,27883.000000000000000,11392.0000000,4.000000000000000,0.067782574568289,14.993937073730528,154538.729706472950000,637000426.039418580000000,官渡,47975.000000000000000,853371.000000000000000,1398305.000000000000000
2643,云南省,530000,昆明市,530100,晋宁区,530115,0,市辖区,地级市,省,102.5759964,24.6103001,530115,1337.6500244,267739.000000000000000, ,2061.375476490000000,0.000000000000000,48657.000000000000000,17855.000000000000000,380514.000000000000000,0.000000000000000,1337.653848247345600,0.032737486787086,0.256018086756295,0.012013231941620,0.000000000000000,200.156240506390330,346268.000000000000000,1,632648.000000000000000,0.000000000000000,0.000000000000000,0.664871247490907,0.425659320156937,0.000000000000000,0.000000000000000,0.012013231941620,6,7,267739.000000000000000,6.000000000000000,3,6.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,3,3.000000000000000,0.004451388548068,0.023237916818800,0.005048181420217,6616.000000000000000,34538.000000000000000,7503.0000000,3.000000000000000,0.080568383383545,0.664871247490907,270112.558929030140000,1337653848.247345700000000,晋宁,119747.000000000000000,283784.000000000000000,267739.000000000000000
2644,云南省,530000,昆明市,530100,禄劝彝族苗族自治县,530128,0,自治县,地级市,省,102.5849991,25.9403992,530128,4228.5097656,429355.000000000000000, ,2202.889106969999800,0.000000000000000,9752.000000000000000,2260.000000000000000,688661.000000000000000,7286.000000000000000,4228.511748991737500,0.002075624862298,0.146575255670100,0.000481020527973,0.001550759100359,101.538136080558080,378881.000000000000000,3,2748769.000000000000000,0.000000000000000,0.000000000000000,0.199250876413633,0.585050582148613,0.000000000000000,0.000000000000000,0.000481020527973,6,7,429355.000000000000000,6.000000000000000,4,6.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,2,2.000000000000000,0.000188789915182,0.001886834947115,0.000000000000000,887.000000000000000,8865.000000000000000,0.0000000,3.000000000000000,0.001235115983994,0.199250876413633,375732.961527656010000,4228511748.991737400000000,禄劝彝族苗族自治,5803.000000000000000,396404.000000000000000,429355.000000000000000
